Date,Open,High,Low,Close,Volume,rsi,macd,signal_line,High.Minus.Low,Percent.Price
2022-12-22 00:00:00-05:00,53.38525289126175,53.40469797409951,52.792190845406054,53.21025085449219,3898600,40.43971328146929,0.0078253668431003,0.0806676364280965,0.6125071286934585,-0.3278096989181959
2022-12-23 00:00:00-05:00,53.06441516551351,53.326914496409806,52.928299593680094,53.24913787841797,2062900,51.47933180478218,-0.0025862810378995,0.0640168529348973,0.3986149027297117,0.3481103340690557
2022-12-27 00:00:00-05:00,53.06441587329095,53.239414193299254,52.88941384451248,53.006080627441406,1957300,50.574284579139714,-0.0301032641446425,0.0451928295189893,0.35000034878677155,-0.10993288984625048
2022-12-28 00:00:00-05:00,53.103304157796586,53.23941602736433,52.37413024902344,52.37413024902344,2674700,42.52277889763853,-0.1017310929009909,0.0158080450349933,0.8652857783408905,-1.3731234248746682
2022-12-29 00:00:00-05:00,53.10330129643531,53.49219551033435,53.07413552846241,53.34635925292969,2845700,49.15824846580346,-0.0791337038041746,-0.0031803047328402,0.4180599818719344,0.45770780829155605
2022-12-30 00:00:00-05:00,53.06441452037387,53.219971463236455,52.860243019491065,52.92829895019531,4266100,44.18462991072746,-0.0938769279059457,-0.0213196293674613,0.35972844374538937,-0.2565100763079173
2023-01-03 00:00:00-05:00,53.521363347941694,53.77414570938201,53.05469249847906,53.18108367919922,4802700,46.58326766648121,-0.0841929008525355,-0.0338942836644762,0.7194532109029481,-0.6357828864155078
2023-01-04 00:00:00-05:00,53.16163550866769,53.21997075225061,52.51996266433566,52.65607452392578,7988000,35.284306611009555,-0.1175273091276309,-0.0506208887571071,0.7000080879149522,-0.9509883958695802
2023-01-05 00:00:00-05:00,51.9269012015651,52.20884931862134,51.790789340577966,51.946346282958984,3930800,31.68171122692209,-0.198921166068402,-0.0802809442193661,0.4180599780433738,0.03744702831082248
2023-01-06 00:00:00-05:00,52.36440705973641,53.30747312348943,52.08245893837951,53.24913787841797,4643200,51.95786336261097,-0.1564979789504192,-0.0955243511655767,1.22501418510992,1.6895652378385102
2023-01-09 00:00:00-05:00,53.47275267834978,53.8422018262195,53.336640810389945,53.36580657958984,3307100,52.52976016703528,-0.1121700814972541,-0.0988534972319122,0.5055610158295565,-0.2000011097301187
2023-01-10 00:00:00-05:00,53.18107886746692,53.297745642084216,52.899130762436066,53.239410400390625,2293300,54.30764875291481,-0.0862448418732313,-0.096331766160176,0.3986148796481501,0.10968474909858633
2023-01-11 00:00:00-05:00,53.6283080175407,53.69636394947601,53.424140221734774,53.667198181152344,4146200,51.863856652924376,-0.0308246762737312,-0.0832303481828871,0.2722237277412347,0.07251797613851074
2023-01-12 00:00:00-05:00,54.513036562060805,54.960262298583984,53.93941965346977,54.960262298583984,4269600,61.051166543898546,0.1160973736779666,-0.0433648038107163,1.0208426451142145,0.8204014392301041
2023-01-13 00:00:00-05:00,54.8047092854509,55.21304859801073,54.76582282944968,55.193603515625,5024200,63.59996651826585,0.2484983090601673,0.0150078187634603,0.44722576856104723,0.7096000238748514
2023-01-17 00:00:00-05:00,55.52415794237303,55.75749149431413,55.4755470947828,55.718605041503906,8498300,65.87495745300703,0.3912798096826009,0.0902622169472884,0.28194439953133354,0.3502026979548027
2023-01-18 00:00:00-05:00,56.37000105136475,56.46722645961477,55.62138209730508,55.64082717895508,4175700,67.30518968027079,0.4924821267226917,0.1707061989023691,0.8458443623096912,-1.29354951004036
2023-01-19 00:00:00-05:00,55.60193560869813,55.74777186299784,55.41721290085249,55.61166000366211,5455300,73.09285750435764,0.5638326331925825,0.2493314857604118,0.3305589621453464,0.01748931014275799
2023-01-20 00:00:00-05:00,55.53388158492197,56.24361038208008,55.436659884565564,56.24361038208008,4456800,71.72005808815832,0.6637205800363191,0.3322093046155933,0.8069504975145136,1.2780104269729375
2023-01-23 00:00:00-05:00,55.776940758546495,56.20472515047356,55.679719056074106,56.08805465698242,4207500,74.6585272478615,0.7220075964441506,0.4101689629813048,0.5250060943994512,0.5577822917587253
2023-01-24 00:00:00-05:00,56.2047210928451,56.61305666427415,55.98110822628586,56.46722412109375,3058200,75.14874227386795,0.78969319223188,0.4860738088314199,0.6319484379882851,0.4670480044105562
2023-01-25 00:00:00-05:00,56.72972520751005,57.18667534966829,56.65194859047869,57.14778518676758,2967500,83.5755481556296,0.8880136364243754,0.566461774350011,0.5347267591896028,0.7369328473358864
2023-01-26 00:00:00-05:00,57.11862131533962,57.17695656162745,56.63250538925162,57.03112030029297,2231000,91.70652370489918,0.9456189093188172,0.6422932013437722,0.5444511723758296,-0.1531917490857731
2023-01-27 00:00:00-05:00,56.972783835679394,57.27417703856612,56.89500721772901,57.186676025390625,3369800,89.78386786940494,0.9923839654767406,0.712311354170366,0.37916982083711304,0.37542871404728595
2023-01-30 00:00:00-05:00,56.95334349669946,57.225567227622896,56.846397399902344,56.846397399902344,3389100,83.64663539546272,0.990569301852382,0.7679629437067692,0.37916982772055263,-0.1877784344712167
2023-01-31 00:00:00-05:00,56.71028488446176,57.06028523073604,56.5158377751293,57.04084014892578,3092000,86.270981380458,0.9933701202812912,0.8130443790216737,0.5444474556067433,0.5828841543248786
2023-02-01 00:00:00-05:00,56.71028434385473,57.400568052073034,56.33111081532444,57.23528671264648,5407800,85.63116500793494,0.9997554432756104,0.8503865918724611,1.0694572367485904,0.925762187345895
2023-02-02 00:00:00-05:00,57.36168136891578,57.37140205593293,56.79778509389296,57.099178314208984,5095600,77.77797594276994,0.982507314768732,0.8768107364517154,0.5736169620399707,-0.45762789451469593
2023-02-03 00:00:00-05:00,56.53528544158956,56.865844429936026,56.24361290987126,56.447784423828125,4618600,64.69258613755196,0.9058341138310412,0.8826154119275805,0.6222315200647657,-0.15477239935727582
2023-02-06 00:00:00-05:00,55.87416358191384,55.9908303612312,55.56304969788751,55.9324951171875,2711300,52.511412661783886,0.7943339220956389,0.8649591139611923,0.4277806633436896,0.1043980464927097
2023-02-07 00:00:00-05:00,55.94221794095881,56.768613476797825,55.77693660852904,56.749168395996094,4250200,61.08949535153027,0.7630717095344437,0.8445816330758427,0.9916768682687831,1.4424713297726832
2023-02-08 00:00:00-05:00,56.33111329851184,56.408893628440126,56.029723791965374,56.12694549560547,3460600,54.60873564536084,0.6802465343110669,0.8117146133228875,0.3791698364747518,-0.36244233595106784
2023-02-09 00:00:00-05:00,56.93389495481042,56.953340035661874,56.107495708088315,56.18527603149414,3748000,49.418597577667335,0.612256066166367,0.7718229038915835,0.845844327573559,-1.3148914612472462
2023-02-10 00:00:00-05:00,56.61305723636117,56.690837560526,56.32138843828305,56.50611114501953,2959000,54.03375826233802,0.5776035880303425,0.7329790407193353,0.3694491222429477,-0.18890711182605388
2023-02-13 00:00:00-05:00,55.93249661838001,56.47694778442383,55.89361016341056,56.47694778442383,4087500,50.1006180768329,0.5415454115739067,0.6946923148902496,0.5833376210132712,0.9734075876471935
2023-02-14 00:00:00-05:00,55.89361019758349,56.50611358739086,55.77693970629339,56.19499969482422,4342200,39.25434765960779,0.4846316603471123,0.6526801839816222,0.7291738810974664,0.539219950501171
2023-02-15 00:00:00-05:00,55.39776922148519,55.650551574165135,55.31999260365528,55.64082717895508,3485900,35.72846662964898,0.3903107524465667,0.6002062976746112,0.3305589705098555,0.43875044227524673
2023-02-16 00:00:00-05:00,55.2324914035021,55.73805239837918,55.18387684515674,55.45610427856445,3376500,32.34120635602754,0.2972288895024775,0.5396108160401845,0.5541755532224428,0.4048574840282729
2023-02-17 00:00:00-05:00,55.251938049477275,55.51443738637013,55.07693601903524,55.43666076660156,1972600,34.60715023558656,0.2193632308056265,0.4755612989932729,0.437501367334896,0.3343280320029161
2023-02-21 00:00:00-05:00,54.97970876010694,55.15471078466593,54.726930118393994,54.75609588623047,3245900,27.44716615380445,0.1015674310470871,0.4007625254040358,0.4277806662719357,-0.4067189130669272
2023-02-22 00:00:00-05:00,54.64915256786011,54.66859765032865,54.22137187986308,54.34776306152344,2807700,22.65189018657992,-0.0244537477266533,0.3157192707778979,0.44722577046557177,-0.5514989568455397
2023-02-23 00:00:00-05:00,54.53248336158806,54.90193249455305,54.32831556788508,54.892208099365234,2875400,30.598194176346155,-0.0794781013229553,0.2366797963577273,0.5736169266679738,0.6596522212127167
2023-02-24 00:00:00-05:00,54.01719947219672,54.26025741917764,53.90052898733152,54.075531005859375,3795100,29.734103639357045,-0.1868306467698346,0.1519777077322149,0.359728431846122,0.10798696384227872
2023-02-27 00:00:00-05:00,54.639431163648,54.71720778373075,54.47414981922055,54.5908203125,2106700,38.538221787129096,-0.2277039425672029,0.0760413776723313,0.2430579645102,-0.0889666127789769
2023-02-28 00:00:00-05:00,54.31859034056021,54.60053845636602,54.24081372409967,54.38664627075195,4853200,27.45823563625457,-0.2734196512365798,0.0061491718905491,0.3597247322663506,0.12529030993818302
2023-03-01 00:00:00-05:00,54.49359669418108,54.68804381394027,54.3380397401278,54.474151611328125,5942200,32.43802825350656,-0.2991404254331655,-0.0549087475741938,0.350004073812471,-0.035683243596637784
2023-03-02 00:00:00-05:00,54.211643871025274,54.610258763136855,54.19220249862277,54.5324821472168,4457500,32.43802825350656,-0.311229873289129,-0.1061729727171808,0.4180562645140853,0.5918253963204443
2023-03-03 00:00:00-05:00,55.26165698077065,55.88388475423494,55.13526580529507,55.78666305541992,8397400,43.620726862158946,-0.2171062642792947,-0.1283596310296036,0.7486189489398711,0.9500367946476074
2023-03-06 00:00:00-05:00,55.7963837417934,55.97138576667648,55.67971696146136,55.78666305541992,5144800,43.84749607635669,-0.1408885505048758,-0.130865414924658,0.2916688052151173,-0.01742171395633973
2023-03-07 00:00:00-05:00,56.00054983986734,56.07833016358161,55.25193462235229,55.29082107543945,5951700,42.23705214644158,-0.1191225959449511,-0.1285168511287166,0.8263955412293242,-1.2673603499561064
2023-03-08 00:00:00-05:00,55.85471917508429,56.126942899702264,55.73805239435802,55.97138595581055,8046700,52.77777065424778,-0.0464218992550726,-0.1120978607539878,0.38889050534424285,0.20887542261298914
2023-03-09 00:00:00-05:00,56.44778536448649,56.54500707083251,55.76722229375326,55.874168395996094,5245600,53.56553752935412,0.0033111135994374,-0.0890160658833028,0.7777847770792548,-1.0161903868974163
2023-03-10 00:00:00-05:00,55.73805384982073,55.89361079777443,55.135267431326206,55.20332336425781,9355700,48.20894613369189,-0.0112767120646068,-0.0734681951195636,0.7583433664482229,-0.9593633947171578
2023-03-13 00:00:00-04:00,54.921379805157535,55.2422143927448,54.668597442796425,54.678321838378906,9131200,49.38841553186971,-0.0644578742696282,-0.0716661309495765,0.5736169499483736,-0.4425561914884812
2023-03-14 00:00:00-04:00,54.20192022521406,54.57136932977869,54.13386429921134,54.52275848388672,6264400,51.43306451008275,-0.1177990766487795,-0.0808927200894171,0.4375050305673511,0.5919315355241024
2023-03-15 00:00:00-04:00,53.5019144620001,53.59913986670749,53.044968040570275,53.41441345214844,12286100,38.921309395731704,-0.2466631656412161,-0.1140468091997769,0.5541718261372139,-0.16354743700585114
2023-03-16 00:00:00-04:00,53.842200832641645,54.513039473251595,53.803310668579286,54.503318786621094,7071500,53.08126096996168,-0.2579498392740404,-0.1428274152146296,0.7097288046723094,1.2278806284951278
2023-03-17 00:00:00-04:00,54.483870805022875,54.58109250123458,54.16303253173828,54.16303253173828,5380200,46.83905097679307,-0.2909984177032356,-0.1724616157123508,0.41805996949629787,-0.5888683541460407
2023-03-20 00:00:00-04:00,54.7658235427335,55.10610321699004,54.717208981750886,54.95054626464844,6567400,53.83600142205798,-0.2507533489731273,-0.1881199623645061,0.38889423523915667,0.33729561607121494
2023-03-21 00:00:00-04:00,55.16443361255871,55.31026615636802,54.9797071981223,55.29082107543945,4640900,55.37079657429052,-0.189220294845434,-0.1883400288606917,0.33055895824572445,0.2291104151787567
2023-03-22 00:00:00-04:00,55.271377211067716,55.9130500607542,55.09637518762867,55.1352653503418,6112900,53.91412777788235,-0.1512632841281558,-0.1809246799141845,0.8166748731255353,-0.24626102622002907
2023-03-23 00:00:00-04:00,55.62138438347577,55.89361182899491,55.17415861345396,55.378326416015625,7151300,46.947689587818466,-0.100411600587897,-0.164822064048927,0.7194532155409519,-0.4369865478075996
2023-03-24 00:00:00-04:00,55.40749394086709,55.55332649094018,55.183877354968786,55.54360580444336,4123000,48.22696101184215,-0.0462415656822017,-0.141105964375582,0.3694491359713936,0.24565605461516002
2023-03-27 00:00:00-04:00,55.62138171691031,55.8449945912009,55.56305018112933,55.78666305541992,3751800,53.755541635655085,0.0161154966800154,-0.1096616721644625,0.2819444100715742,0.2971543198096525
2023-03-28 00:00:00-04:00,55.87416301211212,55.94221894175072,55.78666200132391,55.89360809326172,3848900,49.35484585470505,0.0733183206756322,-0.0730656735964435,0.15555694042680557,0.034801561403941035
2023-03-29 00:00:00-04:00,56.07832858805959,56.204719756159335,56.01027266110662,56.10749435424805,5225400,51.89865087608312,0.13436196347822,-0.0315801461815108,0.19444709505271618,0.05200897908834209
2023-03-30 00:00:00-04:00,56.35055385096588,56.486665708628074,56.301943003053665,56.369998931884766,4902900,60.16944812978609,0.2015975249899781,0.0150553880527869,0.1847227055744085,0.03450734658316368
2023-03-31 00:00:00-04:00,56.583892150339295,57.07972874216396,56.54500198778872,57.06028366088867,8427600,70.18111443000893,0.3070429999981883,0.0734529104418672,0.5347267543752352,0.8419207170896602
2023-04-03 00:00:00-04:00,57.06028140016715,57.3325088184655,56.95333902054518,57.322784423828125,8723300,73.30092834205043,0.4070981424186186,0.1401819568372175,0.37916979792031924,0.46004509129568893
2023-04-04 00:00:00-04:00,57.18667413441241,57.44917716525877,57.13806328620456,57.303340911865234,5677000,89.5256498634866,0.4792985790595949,0.208005281281693,0.3111138790542043,0.20401042588805307
2023-04-05 00:00:00-04:00,56.59361698091697,56.78806409913907,56.29222747100451,56.447784423828125,6077000,70.74694369960096,0.4621542602419026,0.2588350770737349,0.49583662813456186,-0.2576837545796351
2023-04-06 00:00:00-04:00,56.224172255799765,56.34083904471862,56.06861159221415,56.20472717285156,6155300,72.24591382242772,0.4240662039935401,0.291881302457696,0.2722274525044739,-0.03458491635898899
2023-04-10 00:00:00-04:00,55.66027397382558,56.08805465698242,55.66027397382558,56.08805465698242,5444200,64.51614787640165,0.3800852617467853,0.3095220943155138,0.4277806831568398,0.7685565532034662
2023-04-11 00:00:00-04:00,56.27278137207031,56.360282388251555,56.11722442205591,56.27278137207031,4389200,63.04919777963653,0.3560318368397119,0.3188240428203535,0.2430579661956429,0.0
2023-04-12 00:00:00-04:00,56.72972800866747,56.76861817348847,56.350558173588304,56.45750427246094,3776700,67.43597147200472,0.3478649479910842,0.3246322238544996,0.41805999990016574,-0.4798608168277177
2023-04-13 00:00:00-04:00,56.91445520278915,57.32279081259183,56.91445520278915,57.24501419067383,4864400,71.52472738949322,0.4003234194572513,0.33977046297505,0.408335609802684,0.5807997049376649
2023-04-14 00:00:00-04:00,57.070008760843166,57.30334232148868,56.61305861715477,56.81722640991211,4492400,63.847749085449315,0.4027357502664799,0.3523635204333359,0.6902837043339076,-0.44293378679923273
2023-04-17 00:00:00-04:00,56.82695266459315,57.00195469518888,56.7297272538343,56.98250961303711,2705200,63.225811351067655,0.4132211567022992,0.3645350476871286,0.27222744135458044,0.27373797317990045
2023-04-18 00:00:00-04:00,57.381119665342744,57.449175592724856,57.15750680269152,57.322784423828125,3137900,65.03063497361765,0.4438715750646622,0.3804023531626354,0.29166879003333435,-0.10166278011799232
2023-04-19 00:00:00-04:00,56.807505667376496,56.95334192421331,56.74917042288775,56.865840911865234,4101500,57.58761041951016,0.4263757357895343,0.3895970296880152,0.20417150132556117,0.10268932565056985
2023-04-20 00:00:00-04:00,56.84639601902281,57.18667567441123,56.84639601902281,57.05056381225586,3552400,56.91703098756682,0.4225449166075421,0.3961866070719206,0.3402796553884144,0.35915696953721654
2023-04-21 00:00:00-04:00,57.245011457602374,57.39084400752495,56.99222910370438,57.37139892578125,6477200,53.41882097479387,0.4403219201324191,0.4050136696840203,0.3986149038205653,0.22078337476180485
2023-04-24 00:00:00-04:00,57.11862267889931,57.361680647745686,57.09917759633917,57.34223556518555,3369900,50.22530105682501,0.4469054363493185,0.41339202301708,0.26250305140651875,0.39148858252992663
2023-04-25 00:00:00-04:00,57.31306407393537,57.351954235173096,56.91444919317345,56.9436149597168,5477100,46.169768220205434,0.4151717276915505,0.4137479639519741,0.4375050419996427,-0.6446158832861845
2023-04-26 00:00:00-04:00,57.0602869496696,57.07973203206564,56.68111711487242,56.73945236206055,6306400,53.605750412407794,0.369291358671532,0.4048566428958857,0.3986149171932212,-0.5622730006458789
2023-04-27 00:00:00-04:00,57.26445956850184,57.70196095018249,57.18667923741265,57.6630744934082,5940500,65.43208979504183,0.4028160104166716,0.4044485164000428,0.5152817127698412,0.6960947993048354
2023-04-28 00:00:00-04:00,56.904726342736915,57.225564618500066,56.74916940233448,57.20611953735352,8999100,61.03644549141994,0.3880390201565973,0.4011666171513537,0.4763952161655851,0.5296452755107164
2023-05-01 00:00:00-04:00,57.118620256399325,57.26445651503009,56.992229079504,57.138065338134766,4921300,58.74261231934052,0.3666106840304692,0.3942554305271769,0.27222743552609074,0.03404333236369142
2023-05-02 00:00:00-04:00,56.5450039019833,56.700560848681555,56.30194594096914,56.66167068481445,6373500,51.948030204095296,0.307641209774701,0.3769325863766817,0.3986149077124139,0.20632553679434995
2023-05-03 00:00:00-04:00,57.04083576216253,57.361674024202344,56.94361406935826,57.001949310302734,7567100,47.46442845977897,0.285078905655709,0.3585618502324872,0.4180599548440824,-0.06817300507646225
2023-05-04 00:00:00-04:00,56.94361682654786,57.3130659528784,56.94361682654786,57.1088981628418,4384000,53.26089923369294,0.2726846566977343,0.3413864115255366,0.3694491263305366,0.29025437003306154
2023-05-05 00:00:00-04:00,57.420014307563285,57.964461769110336,57.371399748122144,57.87696075439453,7126100,58.81225895244331,0.3211364956528371,0.3373364283509967,0.5930620209881923,0.7957964698226447
2023-05-08 00:00:00-04:00,57.76029289103421,57.82834882245509,57.65334679629566,57.75057220458984,4012600,54.40006528962068,0.3453553854975979,0.338940219780317,0.17500202615943294,-0.016829357951340537
2023-05-09 00:00:00-04:00,58.17835181540017,58.43113045482198,58.129740966523286,58.372798919677734,12314000,64.9903236823132,0.4100309444371461,0.3531583647116829,0.30138948829869605,0.3342258730438858
2023-05-10 00:00:00-04:00,58.275570552376585,58.275570552376585,57.85751059748949,58.08112716674805,5274200,60.03785429884832,0.4327626989915458,0.3690792315676555,0.4180599548870987,-0.3336619166238413
2023-05-11 00:00:00-04:00,58.19779951880601,58.265855452053906,57.94501715922505,58.24641036987305,4593400,58.789080311347384,0.4588256944160278,0.3870285241373299,0.3208382928288529,0.0835269571512425
2023-05-12 00:00:00-04:00,58.73252243107649,58.80057835984353,58.30474177757372,58.52835464477539,4825100,61.33824007748105,0.496507918522397,0.4089244030143434,0.49583658226980987,-0.3476230508245119
2023-05-15 00:00:00-04:00,58.55752246533477,58.926971597862234,58.55752246533477,58.878360748291016,6085500,68.66794755710637,0.5482935334899182,0.4367982291094583,0.36944913252746403,0.547902762016916
2023-05-16 00:00:00-04:00,58.94641464670043,59.03391565641924,58.732522465438926,58.761688232421875,6518600,69.84721021044632,0.5733107401502338,0.4641007313176135,0.30139319098031336,-0.313380237603472
2023-05-17 00:00:00-04:00,59.04363824273683,59.22836095419051,58.91724706712638,59.16030502319336,7119000,66.38285687571585,0.6181761504425012,0.494915815142591,0.31111388706412413,0.19759415904706387
2023-05-18 00:00:00-04:00,59.28669546553701,59.31586123309789,58.91724633842899,59.17002868652344,7947700,73.82070997539395,0.6470580473138625,0.5253442615768453,0.39861489466890276,-0.19678408131448
2023-05-19 00:00:00-04:00,58.975581260706775,59.286695142226385,58.975581260706775,59.26725006103515,9201200,75.64393191059244,0.67006798445545,0.5542890061525663,0.31111388151960995,0.4945585852541683
2023-05-22 00:00:00-04:00,59.43253293896299,59.64642142007656,59.393642775571394,59.529754638671875,6471100,86.41965501039039,0.7014001467059998,0.583711234263253,0.2527786445051632,0.1635833017730012
2023-05-23 00:00:00-04:00,58.63530406600018,58.936693565154,58.57696881998484,58.674190521240234,15764500,68.7772641448011,0.6497048439823274,0.5969099562070679,0.3597247451691601,0.06631918408111712
2023-05-24 00:00:00-04:00,58.25613160782799,58.26585600339554,58.01307364142263,58.051963806152344,8184200,59.49118562364813,0.5521624632205047,0.5879604576097552,0.25278236197291193,-0.35046577251313843
2023-05-25 00:00:00-04:00,58.431133434363474,58.431133434363474,58.13946461745926,58.38252258300781,9127500,55.57940239392695,0.4958172814244079,0.5695318223726858,0.2916688169042132,-0.08319340820295199
2023-05-26 00:00:00-04:00,58.35335626557766,58.73252609486695,58.30474541467881,58.57696914672851,5308400,58.98517892382745,0.4615332633747044,0.5479321105730895,0.4277806801881354,0.3832048325260725
2023-05-30 00:00:00-04:00,58.4019636548557,58.42140873581672,58.05195961509724,58.19779586791992,5522900,47.99106321783713,0.3991654860989015,0.518178785678252,0.3694491207194801,-0.3495906201756658
2023-05-31 00:00:00-04:00,57.61445371660843,57.76028996728262,57.29361915740311,57.69223403930664,7626200,45.74468973209068,0.3054232299837665,0.4756276745393549,0.4666708098795098,0.13500140621100518
2023-06-01 00:00:00-04:00,58.63530431793312,59.160306699246206,58.58668975832638,59.140865325927734,11298100,57.64118908420181,0.3440581663763353,0.449313772906751,0.5736169409198268,0.8622126445415126
2023-06-02 00:00:00-04:00,60.27837371826172,60.36587473168742,60.06448152793887,60.27837371826172,14766900,63.04345971814615,0.4611482228658019,0.4516806628985613,0.30139320374855316,0.0
2023-06-05 00:00:00-04:00,60.46309472025557,60.52142996381163,60.03531406048784,60.06447982788086,8439900,59.02361729419754,0.5305674357218564,0.4674580174632203,0.4861159033237854,-0.659269748296841
2023-06-06 00:00:00-04:00,60.803381445242536,61.32838754001279,60.76449128071802,61.28949737548828,11346500,66.45570060334671,0.6766315528886295,0.5092927245483022,0.563896259294772,0.7994883157666564
2023-06-07 00:00:00-04:00,60.027660656466104,60.360495194696135,59.694826118236065,59.71440505981445,10400700,53.12799062123951,0.6577099607816166,0.5389761717949652,0.6656690764600697,-0.5218520815668453
2023-06-08 00:00:00-04:00,59.665459131533154,60.3017579237668,59.54798921723331,60.223445892333984,14393100,55.629368847429504,0.6759973272716309,0.5663804028902983,0.7537687065334921,0.9351922685631935
2023-06-09 00:00:00-04:00,60.977219650294096,61.045744079640926,60.74227608231831,60.908695220947266,5957300,58.253055468925915,0.7372851269207459,0.6005613476963879,0.3034679973226133,-0.1123770971189232
2023-06-12 00:00:00-04:00,61.153428888398864,61.31984429951798,61.07511311777706,61.29047775268555,5143200,58.74785029363368,0.807356110637258,0.6419203002845619,0.24473118174092434,0.22410659022372836
