Date,Sumitomo_Mitsui_Financial_Group.Price.Change
2023-05-01 00:00:00+09:00,21.8976565154303
2023-05-02 00:00:00+09:00,-9.765187533963399
2023-05-08 00:00:00+09:00,-0.2958425119727508
2023-05-09 00:00:00+09:00,16.571299310204495
2023-05-10 00:00:00+09:00,3.2550262537392882
2023-05-11 00:00:00+09:00,22.193607372506904
2023-05-12 00:00:00+09:00,-3.5509771796012046
2023-05-15 00:00:00+09:00,16.571191169929534
2023-05-16 00:00:00+09:00,-4.438721542583835
2023-05-17 00:00:00+09:00,4.142879120744283
2023-05-18 00:00:00+09:00,-10.357089177512535
2023-05-19 00:00:00+09:00,-20.714069100437655
2023-05-22 00:00:00+09:00,4.142879253972751
2023-05-23 00:00:00+09:00,-11.836626395567237
2023-05-24 00:00:00+09:00,0.5917933924858971
2023-05-25 00:00:00+09:00,-18.93847275305575
2023-05-26 00:00:00+09:00,-11.24472532392474
2023-05-29 00:00:00+09:00,14.499858991878455
2023-05-30 00:00:00+09:00,-11.836626395567237
2023-05-31 00:00:00+09:00,11.244724813371931
2023-06-01 00:00:00+09:00,21.009913697972024
2023-06-02 00:00:00+09:00,-6.8061119536253045
2023-06-05 00:00:00+09:00,2.3672821943728195
2023-06-06 00:00:00+09:00,6.510052684306402
2023-06-07 00:00:00+09:00,-32.25474551858224
2023-06-08 00:00:00+09:00,-0.5917934060412335
2023-06-09 00:00:00+09:00,9.173285471209965
2023-06-12 00:00:00+09:00,-7.101954740813653
2023-06-13 00:00:00+09:00,-8.285649651674248
2023-06-14 00:00:00+09:00,29.295563689839128
2023-06-15 00:00:00+09:00,-5.622416470605685
2023-06-16 00:00:00+09:00,-15.091652765839171
2023-06-19 00:00:00+09:00,10.652932322117294
2023-06-20 00:00:00+09:00,-26.928171942488234
2023-06-21 00:00:00+09:00,21.601814373212164
2023-06-22 00:00:00+09:00,15.387604139906443
2023-06-23 00:00:00+09:00,-42.315771925439776
2023-06-26 00:00:00+09:00,-8.877442907966952
2023-06-27 00:00:00+09:00,0.8877442612520099
2023-06-28 00:00:00+09:00,22.193606529706585
2023-06-29 00:00:00+09:00,19.530267256492834
2023-06-30 00:00:00+09:00,4.438721535557761
2023-07-03 00:00:00+09:00,10.652931386690398
2023-07-04 00:00:00+09:00,47.938190539728794
2023-07-05 00:00:00+09:00,-12.132577107531006
2023-07-06 00:00:00+09:00,-28.703660513990826
2023-07-07 00:00:00+09:00,-15.0916531434425
2023-07-10 00:00:00+09:00,-30.183413677966882
2023-07-11 00:00:00+09:00,-28.703659252530542
2023-07-12 00:00:00+09:00,18.938689098237774
2023-07-13 00:00:00+09:00,9.17350238162453
2023-07-14 00:00:00+09:00,-7.397797413348371
2023-07-18 00:00:00+09:00,38.468846605864655
2023-07-19 00:00:00+09:00,-9.173285366294294
2023-07-20 00:00:00+09:00,-10.652931966615597
2023-07-21 00:00:00+09:00,-25.74458441763545
2023-07-24 00:00:00+09:00,11.540676143391693
2023-07-25 00:00:00+09:00,7.101954298677811
2023-07-26 00:00:00+09:00,-5.622308171363102
2023-07-27 00:00:00+09:00,16.57129936676506
2023-07-28 00:00:00+09:00,51.19332578405238
2023-07-31 00:00:00+09:00,-1.77548872530906
2023-08-01 00:00:00+09:00,-28.703660297644547
2023-08-02 00:00:00+09:00,-19.530374507553688
2023-08-03 00:00:00+09:00,-20.41811906905241
2023-08-04 00:00:00+09:00,21.897765084462662
2023-08-07 00:00:00+09:00,-17.75488686089352
2023-08-08 00:00:00+09:00,-23.969095245727885
2023-08-09 00:00:00+09:00,-24.856841091835577
2023-08-10 00:00:00+09:00,21.601922371636647
2023-08-14 00:00:00+09:00,-34.32596792727986
2023-08-15 00:00:00+09:00,0.2960592592712601
2023-08-16 00:00:00+09:00,-6.214209984580975
2023-08-17 00:00:00+09:00,24.26493813432876
2023-08-18 00:00:00+09:00,-0.29584251503160885
2023-08-21 00:00:00+09:00,-1.479646031501943
2023-08-22 00:00:00+09:00,38.1730042096774
2023-08-23 00:00:00+09:00,28.407816914726027
2023-08-24 00:00:00+09:00,7.39779702003716
2023-08-25 00:00:00+09:00,0.29584253235975666
2023-08-28 00:00:00+09:00,7.397797104991469
2023-08-29 00:00:00+09:00,-14.795810944436653
2023-08-30 00:00:00+09:00,15.09165351042384
2023-08-31 00:00:00+09:00,21.010019760242812
2023-09-01 00:00:00+09:00,26.632327873032864
2023-09-04 00:00:00+09:00,22.785511703590373
2023-09-05 00:00:00+09:00,-21.60170802127959
2023-09-06 00:00:00+09:00,16.867139069361656
2023-09-07 00:00:00+09:00,1.4796460221741654
2023-09-08 00:00:00+09:00,-3.8470365123839656
2023-09-11 00:00:00+09:00,63.32590300473976
2023-09-12 00:00:00+09:00,21.89754683584397
2023-09-13 00:00:00+09:00,13.020321667748703
2023-09-14 00:00:00+09:00,-9.173502668430046
2023-09-15 00:00:00+09:00,-31.366893588208313
2023-09-19 00:00:00+09:00,47.34629029586449
2023-09-20 00:00:00+09:00,-10.061246088937423
2023-09-21 00:00:00+09:00,-13.020322147578554
2023-09-22 00:00:00+09:00,33.14237998056478
2023-09-25 00:00:00+09:00,-42.02004405420985
2023-09-26 00:00:00+09:00,11.836734776567937
2023-09-27 00:00:00+09:00,9.469344893874222
2023-09-28 00:00:00+09:00,-4.217389554481542
2023-09-29 00:00:00+09:00,-23.497704141039776
2023-10-02 00:00:00+09:00,12.050252272777925
2023-10-03 00:00:00+09:00,-17.472577133858977
2023-10-04 00:00:00+09:00,-47.899165467888
2023-10-05 00:00:00+09:00,41.874041596498046
2023-10-06 00:00:00+09:00,-10.242516160600644
2023-10-10 00:00:00+09:00,41.874040722631435
2023-10-11 00:00:00+09:00,-17.472798234712627
2023-10-12 00:00:00+09:00,-6.928883985710854
2023-10-13 00:00:00+09:00,-37.054071454922905
2023-10-16 00:00:00+09:00,2.4098738779543964
2023-10-17 00:00:00+09:00,-1.204936911086861
2023-10-18 00:00:00+09:00,14.158946808526252
2023-10-19 00:00:00+09:00,-12.351430520744998
2023-10-20 00:00:00+09:00,-9.639937547092359
2023-10-23 00:00:00+09:00,-6.627483647541794
2023-10-24 00:00:00+09:00,-19.280316604485506
2023-10-25 00:00:00+09:00,14.158947927276131
2023-10-26 00:00:00+09:00,-32.53528401596486
2023-10-27 00:00:00+09:00,52.719355896050274
2023-10-30 00:00:00+09:00,-28.920249315501223
2023-10-31 00:00:00+09:00,-11.44745351400752
2023-11-01 00:00:00+09:00,45.48907197750805
2023-11-02 00:00:00+09:00,-12.652609827818196
2023-11-06 00:00:00+09:00,-47.59776754398399
2023-11-07 00:00:00+09:00,-18.677736257870492
2023-11-08 00:00:00+09:00,-95.19597485420672
2023-11-09 00:00:00+09:00,22.593946461598534
2023-11-10 00:00:00+09:00,31.932923805396058
2023-11-13 00:00:00+09:00,2.7112734524221196
2023-11-14 00:00:00+09:00,-11.748852162031653
2023-11-15 00:00:00+09:00,-29.522828328129435
2023-11-16 00:00:00+09:00,42.17544267559515
2023-11-17 00:00:00+09:00,52.116774341215205
2023-11-20 00:00:00+09:00,14.460125535888892
2023-11-21 00:00:00+09:00,-26.20897745313914
2023-11-22 00:00:00+09:00,20.485251882376815
2023-11-24 00:00:00+09:00,-13.556368093668425
2023-11-27 00:00:00+09:00,38.861588391807345
2023-11-28 00:00:00+09:00,6.928883387689893
2023-11-29 00:00:00+09:00,-45.18789031538381
2023-11-30 00:00:00+09:00,-12.652610113295395
2023-12-01 00:00:00+09:00,18.37633516525284
2023-12-04 00:00:00+09:00,-44.585317073419446
2023-12-05 00:00:00+09:00,-12.050251309903615
2023-12-06 00:00:00+09:00,14.460126350144947
2023-12-07 00:00:00+09:00,29.52260957735507
2023-12-08 00:00:00+09:00,-3.3138525292083614
2023-12-11 00:00:00+09:00,37.054073585770766
2023-12-12 00:00:00+09:00,0.0
2023-12-13 00:00:00+09:00,19.581273093107484
2023-12-14 00:00:00+09:00,-74.40954545834029
