Date,Mitsubishi_UFJ_Financial_Group.Price.Change
2023-05-01 00:00:00+09:00,7.450135395689358
2023-05-02 00:00:00+09:00,-2.9609909379779538
2023-05-08 00:00:00+09:00,-8.405282908331628
2023-05-09 00:00:00+09:00,9.742453208153051
2023-05-10 00:00:00+09:00,-2.005785551686131
2023-05-11 00:00:00+09:00,11.65280611503249
2023-05-12 00:00:00+09:00,-1.43272059939693
2023-05-15 00:00:00+09:00,12.225928992279478
2023-05-16 00:00:00+09:00,-0.47757355625515174
2023-05-17 00:00:00+09:00,17.28813871753232
2023-05-18 00:00:00+09:00,-4.011629340252853
2023-05-19 00:00:00+09:00,-14.327206441582575
2023-05-22 00:00:00+09:00,-8.118749993390907
2023-05-23 00:00:00+09:00,-11.36621564816835
2023-05-24 00:00:00+09:00,5.63533271350866
2023-05-25 00:00:00+09:00,-9.933552647931378
2023-05-26 00:00:00+09:00,-5.826373817114472
2023-05-29 00:00:00+09:00,6.208455842116791
2023-05-30 00:00:00+09:00,-5.826374003039405
2023-05-31 00:00:00+09:00,-1.432720669089349
2023-06-01 00:00:00+09:00,32.379510283054515
2023-06-02 00:00:00+09:00,1.241679603092166
2023-06-05 00:00:00+09:00,-9.45592078400091
2023-06-06 00:00:00+09:00,4.107120978329476
2023-06-07 00:00:00+09:00,-15.759927089282769
2023-06-08 00:00:00+09:00,-9.74251152880197
2023-06-09 00:00:00+09:00,-0.764106000679817
2023-06-12 00:00:00+09:00,-8.596323892551709
2023-06-13 00:00:00+09:00,-1.7192532014435074
2023-06-14 00:00:00+09:00,11.366273410353642
2023-06-15 00:00:00+09:00,0.8596557503866507
2023-06-16 00:00:00+09:00,-8.787364268551983
2023-06-19 00:00:00+09:00,-4.8712267701392875
2023-06-20 00:00:00+09:00,-7.641176862124894
2023-06-21 00:00:00+09:00,10.31557731902808
2023-06-22 00:00:00+09:00,27.221692443759025
2023-06-23 00:00:00+09:00,-21.013235806715556
2023-06-26 00:00:00+09:00,0.4775735369028098
2023-06-27 00:00:00+09:00,3.8205884016782647
2023-06-28 00:00:00+09:00,10.506617769281888
2023-06-29 00:00:00+09:00,23.401105019613738
2023-06-30 00:00:00+09:00,0.4775735058135524
2023-07-03 00:00:00+09:00,13.849632372124802
2023-07-04 00:00:00+09:00,15.759925766746619
2023-07-05 00:00:00+09:00,-9.073897145960473
2023-07-06 00:00:00+09:00,-16.715074838011333
2023-07-07 00:00:00+09:00,-7.641177231087568
2023-07-10 00:00:00+09:00,-5.730882727581502
2023-07-11 00:00:00+09:00,-14.32720575949088
2023-07-12 00:00:00+09:00,0.47757350356300776
2023-07-13 00:00:00+09:00,-7.16360361562613
2023-07-14 00:00:00+09:00,-5.730882727581502
2023-07-18 00:00:00+09:00,23.401104110760002
2023-07-19 00:00:00+09:00,-9.551469794066861
2023-07-20 00:00:00+09:00,-9.07389781677648
2023-07-21 00:00:00+09:00,-4.2981618789808635
2023-07-24 00:00:00+09:00,8.118750359371234
2023-07-25 00:00:00+09:00,17.192648494944933
2023-07-26 00:00:00+09:00,1.4327206073880916
2023-07-27 00:00:00+09:00,11.939339200250515
2023-07-28 00:00:00+09:00,32.952575361224945
2023-07-31 00:00:00+09:00,-4.775735745255361
2023-08-01 00:00:00+09:00,-4.775735395520769
2023-08-02 00:00:00+09:00,-10.029044131015098
2023-08-03 00:00:00+09:00,-12.894485276876594
2023-08-04 00:00:00+09:00,11.939337827483314
2023-08-07 00:00:00+09:00,-6.20845581646995
2023-08-08 00:00:00+09:00,-10.029044304552599
2023-08-09 00:00:00+09:00,-25.788972535851826
2023-08-10 00:00:00+09:00,16.715074829156038
2023-08-14 00:00:00+09:00,-14.327206173458535
2023-08-15 00:00:00+09:00,3.8205885323784514
2023-08-16 00:00:00+09:00,-7.163604049437254
2023-08-17 00:00:00+09:00,18.1477949369812
2023-08-18 00:00:00+09:00,6.2084558311801175
2023-08-21 00:00:00+09:00,3.8205880094021722
2023-08-22 00:00:00+09:00,23.401104874245448
2023-08-23 00:00:00+09:00,13.372059500249179
2023-08-24 00:00:00+09:00,10.506617259394261
2023-08-25 00:00:00+09:00,8.118750193336155
2023-08-28 00:00:00+09:00,13.372059536929328
2023-08-29 00:00:00+09:00,-6.208456213574436
2023-08-30 00:00:00+09:00,5.25330922945659
2023-08-31 00:00:00+09:00,1.910294320074172
2023-09-01 00:00:00+09:00,22.445955768240083
2023-09-04 00:00:00+09:00,20.535664281613435
2023-09-05 00:00:00+09:00,-16.715074355107845
2023-09-06 00:00:00+09:00,6.208456147976904
2023-09-07 00:00:00+09:00,-2.387867533034523
2023-09-08 00:00:00+09:00,-1.432720675326891
2023-09-11 00:00:00+09:00,27.699268099627943
2023-09-12 00:00:00+09:00,-0.4775735232265106
2023-09-13 00:00:00+09:00,29.609559634823427
2023-09-14 00:00:00+09:00,-11.93933924204839
2023-09-15 00:00:00+09:00,-36.77316424775586
2023-09-19 00:00:00+09:00,30.087132489559735
2023-09-20 00:00:00+09:00,-28.176839114518316
2023-09-21 00:00:00+09:00,-5.7308827517426835
2023-09-22 00:00:00+09:00,20.058088960368195
2023-09-25 00:00:00+09:00,-20.058088816383588
2023-09-26 00:00:00+09:00,9.551470807490432
2023-09-27 00:00:00+09:00,12.416912418781067
2023-09-28 00:00:00+09:00,-7.277223090904954
2023-09-29 00:00:00+09:00,-19.891077194243962
2023-10-02 00:00:00+09:00,16.495037955527096
2023-10-03 00:00:00+09:00,-8.732667738970576
2023-10-04 00:00:00+09:00,-32.504932541102335
2023-10-05 00:00:00+09:00,32.01978288019791
2023-10-06 00:00:00+09:00,-0.9702964210048322
2023-10-10 00:00:00+09:00,5.8217785063243355
2023-10-11 00:00:00+09:00,-4.3663335921139605
2023-10-12 00:00:00+09:00,0.9702964172604425
2023-10-13 00:00:00+09:00,-24.742558741713992
2023-10-16 00:00:00+09:00,4.851481942478813
2023-10-17 00:00:00+09:00,-10.673260990265817
2023-10-18 00:00:00+09:00,11.158409182407695
2023-10-19 00:00:00+09:00,-1.9405929078775443
2023-10-20 00:00:00+09:00,-1.4554445830433451
2023-10-23 00:00:00+09:00,-7.277222677401596
2023-10-24 00:00:00+09:00,-5.821778348030648
2023-10-25 00:00:00+09:00,9.702964539387267
2023-10-26 00:00:00+09:00,-10.188112789983052
2023-10-27 00:00:00+09:00,28.623743390980053
2023-10-30 00:00:00+09:00,-12.613853491806367
2023-10-31 00:00:00+09:00,-2.910888963212301
2023-11-01 00:00:00+09:00,16.98018777577977
2023-11-02 00:00:00+09:00,-10.673260884822867
2023-11-06 00:00:00+09:00,-27.653449690684738
2023-11-07 00:00:00+09:00,-13.58414984809042
