Date,Nikkei_225.Percent.Change,Nikkei_225.High.Low.Diff
2023-05-23 00:00:00+09:00,-0.9215699474846837,523.798828125
2023-05-24 00:00:00+09:00,-0.14972902015618167,290.08984375
2023-05-25 00:00:00+09:00,0.6596932907788725,331.83984375
2023-05-26 00:00:00+09:00,0.021679898292147216,237.109375
2023-05-29 00:00:00+09:00,-0.492132837597657,396.4296875
2023-05-30 00:00:00+09:00,0.4228712206467689,310.640625
2023-05-31 00:00:00+09:00,-0.5448320664502054,356.798828125
2023-06-01 00:00:00+09:00,0.8482805062491318,331.611328125
2023-06-02 00:00:00+09:00,0.7140410667211449,298.529296875
2023-06-05 00:00:00+09:00,1.1088037466711216,418.708984375
2023-06-06 00:00:00+09:00,1.6206207761671187,600.6015625
2023-06-07 00:00:00+09:00,-2.1614514022219873,794.7890625
2023-06-08 00:00:00+09:00,-0.7419571375739917,615.5
2023-06-09 00:00:00+09:00,1.0579917719771657,405.2890625
2023-06-12 00:00:00+09:00,0.06750826528825994,237.140625
2023-06-13 00:00:00+09:00,1.0704330170169472,489.1484375
2023-06-14 00:00:00+09:00,0.5128880646761178,461.5703125
2023-06-15 00:00:00+09:00,-0.024491552455365606,381.1171875
2023-06-16 00:00:00+09:00,0.9189745902484883,585.83203125
2023-06-19 00:00:00+09:00,-1.1794046931184523,541.33203125
2023-06-20 00:00:00+09:00,0.3587056960130374,385.71875
2023-06-21 00:00:00+09:00,1.1280259774823074,503.19140625
2023-06-22 00:00:00+09:00,-0.5177724499776931,409.26953125
2023-06-23 00:00:00+09:00,-2.0228507036149654,957.908203125
2023-06-26 00:00:00+09:00,0.15845358490317707,492.009765625
2023-06-27 00:00:00+09:00,-0.2808181706086359,382.109375
2023-06-28 00:00:00+09:00,1.1770004954275053,551.119140625
2023-06-29 00:00:00+09:00,-0.2182711391745619,342.78125
2023-06-30 00:00:00+09:00,0.36494005079440084,314.12109375
2023-07-03 00:00:00+09:00,0.7032918571468861,252.2578125
2023-07-04 00:00:00+09:00,-0.26778911030582436,237.66796875
2023-07-05 00:00:00+09:00,0.5235649577073951,348.078125
2023-07-06 00:00:00+09:00,-0.8632569021440514,441.728515625
2023-07-07 00:00:00+09:00,-0.19173952170628372,402.349609375
2023-07-10 00:00:00+09:00,-0.6289246744677203,493.349609375
