Date,Tokyo_Electron.Price.Change
2023-05-02 00:00:00+09:00,63.53600368026855
2023-05-08 00:00:00+09:00,19.549538918099643
2023-05-09 00:00:00+09:00,68.42338540035962
2023-05-10 00:00:00+09:00,-112.40985009796896
2023-05-11 00:00:00+09:00,151.5089209307116
2023-05-12 00:00:00+09:00,498.5132376486745
2023-05-15 00:00:00+09:00,-180.83323331240354
2023-05-16 00:00:00+09:00,351.8917510008905
2023-05-17 00:00:00+09:00,381.2160097947781
2023-05-18 00:00:00+09:00,-117.29722373434925
2023-05-19 00:00:00+09:00,-166.17108658256984
2023-05-22 00:00:00+09:00,254.14401837151672
2023-05-23 00:00:00+09:00,-508.2879666872941
2023-05-24 00:00:00+09:00,459.4141855736307
2023-05-25 00:00:00+09:00,146.62154047540025
2023-05-26 00:00:00+09:00,268.80615918242256
2023-05-29 00:00:00+09:00,-850.4050436580874
2023-05-30 00:00:00+09:00,29.324307933788077
2023-05-31 00:00:00+09:00,-366.5538846104064
2023-06-01 00:00:00+09:00,513.1754041835593
2023-06-02 00:00:00+09:00,-410.54033925097247
2023-06-05 00:00:00+09:00,219.9323270347886
2023-06-06 00:00:00+09:00,425.20246997947106
2023-06-07 00:00:00+09:00,-777.0941626320418
2023-06-08 00:00:00+09:00,87.97292428524088
2023-06-09 00:00:00+09:00,210.15753022128047
2023-06-12 00:00:00+09:00,-141.73416222220476
2023-06-13 00:00:00+09:00,488.7384677292721
2023-06-14 00:00:00+09:00,-146.62154031878163
2023-06-15 00:00:00+09:00,161.2836899630529
2023-06-16 00:00:00+09:00,293.2430778952221
2023-06-19 00:00:00+09:00,0.0
2023-06-20 00:00:00+09:00,219.93231445312267
2023-06-21 00:00:00+09:00,742.8824705131301
2023-06-22 00:00:00+09:00,-430.08985569571814
2023-06-23 00:00:00+09:00,-161.2837028879585
2023-06-26 00:00:00+09:00,58.64861478518651
2023-06-27 00:00:00+09:00,107.52245870847037
2023-06-28 00:00:00+09:00,122.18462676398849
2023-06-29 00:00:00+09:00,317.6800141959975
2023-06-30 00:00:00+09:00,151.50892490728438
2023-07-03 00:00:00+09:00,166.1710908253408
2023-07-04 00:00:00+09:00,87.97292744126753
2023-07-05 00:00:00+09:00,63.53599788514475
2023-07-06 00:00:00+09:00,-87.97292804718018
2023-07-07 00:00:00+09:00,-131.95938891982223
2023-07-10 00:00:00+09:00,-293.24308063756325
2023-07-11 00:00:00+09:00,-87.97292715324511
2023-07-12 00:00:00+09:00,-566.9366241321695
2023-07-13 00:00:00+09:00,136.84677222467144
2023-07-14 00:00:00+09:00,185.720603485639
2023-07-18 00:00:00+09:00,-9.774769916319201
2023-07-19 00:00:00+09:00,39.099076447528205
2023-07-20 00:00:00+09:00,-107.5224681005493
2023-07-21 00:00:00+09:00,-244.3692317033674
2023-07-24 00:00:00+09:00,63.53600212654783
2023-07-25 00:00:00+09:00,-376.3286211026898
2023-07-26 00:00:00+09:00,9.774769086732704
2023-07-27 00:00:00+09:00,899.278772212012
2023-07-28 00:00:00+09:00,762.4320189203754
2023-07-31 00:00:00+09:00,-146.62154422363892
2023-08-01 00:00:00+09:00,410.54032673380425
2023-08-02 00:00:00+09:00,-347.0043154410014
2023-08-03 00:00:00+09:00,219.9323131501078
2023-08-04 00:00:00+09:00,53.761234056499234
2023-08-07 00:00:00+09:00,-4.887384449852107
2023-08-08 00:00:00+09:00,-303.0178730520638
2023-08-09 00:00:00+09:00,117.2972362716755
2023-08-10 00:00:00+09:00,-58.648618963936315
2023-08-14 00:00:00+09:00,0.0
2023-08-15 00:00:00+09:00,-366.55387156568395
2023-08-16 00:00:00+09:00,-83.08554447853021
2023-08-17 00:00:00+09:00,156.39630161250898
