Date,Shin_Etsu_Chemical.Price.Change
2023-05-02 00:00:00+09:00,-3.891920809214298
2023-05-08 00:00:00+09:00,-86.59524104989532
2023-05-09 00:00:00+09:00,-0.9729802645465497
2023-05-10 00:00:00+09:00,15.56768440882206
2023-05-11 00:00:00+09:00,6.810861952516916
2023-05-12 00:00:00+09:00,-58.378812775503775
2023-05-15 00:00:00+09:00,-8.756822620738603
2023-05-16 00:00:00+09:00,24.324506641894004
2023-05-17 00:00:00+09:00,-30.16238696289065
2023-05-18 00:00:00+09:00,75.89245693968269
2023-05-19 00:00:00+09:00,68.10861463879291
2023-05-22 00:00:00+09:00,-11.675762945173119
2023-05-23 00:00:00+09:00,-34.05431146076444
2023-05-24 00:00:00+09:00,15.567683840818063
2023-05-25 00:00:00+09:00,22.378546083265974
2023-05-26 00:00:00+09:00,-12.648742506708913
2023-05-29 00:00:00+09:00,-79.78438396050933
2023-05-30 00:00:00+09:00,11.675762572574968
2023-05-31 00:00:00+09:00,-42.81113458517575
2023-06-01 00:00:00+09:00,35.02728795938765
2023-06-02 00:00:00+09:00,1.9459603341974798
2023-06-05 00:00:00+09:00,76.86544060290998
2023-06-06 00:00:00+09:00,116.7576305581133
2023-06-07 00:00:00+09:00,-147.89300545186325
2023-06-08 00:00:00+09:00,-60.32477008126534
2023-06-09 00:00:00+09:00,104.10889168249378
2023-06-12 00:00:00+09:00,-7.783841663029307
2023-06-13 00:00:00+09:00,128.43338560314896
2023-06-14 00:00:00+09:00,9.729803278028157
2023-06-15 00:00:00+09:00,-28.21642627997153
2023-06-16 00:00:00+09:00,57.405838196536024
2023-06-19 00:00:00+09:00,-110.91975182579154
2023-06-20 00:00:00+09:00,12.648743196797113
2023-06-21 00:00:00+09:00,56.432852916600496
2023-06-22 00:00:00+09:00,-54.486892772511965
2023-06-23 00:00:00+09:00,-76.8654360168739
2023-06-26 00:00:00+09:00,-0.972980226083564
2023-06-27 00:00:00+09:00,-22.378547536461156
2023-06-28 00:00:00+09:00,82.7033202511966
2023-06-29 00:00:00+09:00,-54.48689158136676
2023-06-30 00:00:00+09:00,21.40556591469158
2023-07-03 00:00:00+09:00,122.59550069091256
2023-07-04 00:00:00+09:00,-17.513644848362674
2023-07-05 00:00:00+09:00,-10.70278390110343
2023-07-06 00:00:00+09:00,-53.51391731562853
2023-07-07 00:00:00+09:00,-14.594704787939008
2023-07-10 00:00:00+09:00,-5.8378812656555965
2023-07-11 00:00:00+09:00,-32.10834922590766
2023-07-12 00:00:00+09:00,-36.9732497194982
2023-07-13 00:00:00+09:00,80.75735666616401
2023-07-14 00:00:00+09:00,-8.756821798081546
2023-07-18 00:00:00+09:00,2.9189406204959596
2023-07-19 00:00:00+09:00,3.8919207438084413
2023-07-20 00:00:00+09:00,-69.08159064461961
2023-07-21 00:00:00+09:00,-2.9189405614215502
2023-07-24 00:00:00+09:00,-14.594703625975853
2023-07-25 00:00:00+09:00,5.837880994205989
2023-07-26 00:00:00+09:00,-18.48662606472317
2023-07-27 00:00:00+09:00,54.4868920972649
2023-07-28 00:00:00+09:00,28.21642689365399
2023-07-31 00:00:00+09:00,14.594702560642872
2023-08-01 00:00:00+09:00,-42.81113051470584
2023-08-02 00:00:00+09:00,-74.9194835474409
2023-08-03 00:00:00+09:00,82.70332105634589
