Date,Tokio_Marine_Holdings.Price.Change
2023-05-01 00:00:00+09:00,-7.64908199913225
2023-05-02 00:00:00+09:00,-10.517488406107077
2023-05-08 00:00:00+09:00,-4.780676523143029
2023-05-09 00:00:00+09:00,34.42087301721767
2023-05-10 00:00:00+09:00,-21.03497822618101
2023-05-11 00:00:00+09:00,15.298165994745432
2023-05-12 00:00:00+09:00,-21.991114495702277
2023-05-15 00:00:00+09:00,47.8067715849802
2023-05-16 00:00:00+09:00,-8.605217574373
2023-05-17 00:00:00+09:00,48.762902493124784
2023-05-18 00:00:00+09:00,-23.903384649732743
2023-05-19 00:00:00+09:00,-20.07884218709023
2023-05-22 00:00:00+09:00,46.85063566984945
2023-05-23 00:00:00+09:00,7.649083171807888
2023-05-24 00:00:00+09:00,20.078841758515864
2023-05-25 00:00:00+09:00,14.342029794453993
2023-05-26 00:00:00+09:00,-14.342030578834056
2023-05-29 00:00:00+09:00,29.64019377122031
2023-05-30 00:00:00+09:00,-40.15768477364372
2023-05-31 00:00:00+09:00,66.92947581827502
2023-06-01 00:00:00+09:00,18.166572271947643
2023-06-02 00:00:00+09:00,44.93836015822353
2023-06-05 00:00:00+09:00,4.780676919205234
2023-06-06 00:00:00+09:00,67.885609783586
2023-06-07 00:00:00+09:00,-86.05217551532905
2023-06-08 00:00:00+09:00,-24.859519812283907
2023-06-09 00:00:00+09:00,7.6490832864406
2023-06-12 00:00:00+09:00,-16.254302449745865
2023-06-13 00:00:00+09:00,8.60521837410215
2023-06-14 00:00:00+09:00,26.771792083207856
2023-06-15 00:00:00+09:00,43.0260892696092
2023-06-16 00:00:00+09:00,5.7368119146417484
2023-06-19 00:00:00+09:00,21.03497768760144
2023-06-20 00:00:00+09:00,-22.947248672891874
2023-06-21 00:00:00+09:00,20.078841927909707
2023-06-22 00:00:00+09:00,34.420870577173446
2023-06-23 00:00:00+09:00,-46.85063364652433
2023-06-26 00:00:00+09:00,-1.9122707976598576
2023-06-27 00:00:00+09:00,4.780676871338528
2023-06-28 00:00:00+09:00,39.201548797708256
2023-06-29 00:00:00+09:00,-21.99111492549264
2023-06-30 00:00:00+09:00,-10.517488643594334
2023-07-03 00:00:00+09:00,25.815656092348945
2023-07-04 00:00:00+09:00,8.60521806404995
2023-07-05 00:00:00+09:00,24.859518157174534
2023-07-06 00:00:00+09:00,-0.956135383635683
2023-07-07 00:00:00+09:00,-11.473624188775375
2023-07-10 00:00:00+09:00,10.51748937366574
2023-07-11 00:00:00+09:00,-2.868406174255142
2023-07-12 00:00:00+09:00,-50.67517112746236
2023-07-13 00:00:00+09:00,-9.561353760918337
2023-07-14 00:00:00+09:00,-5.736812502498196
2023-07-18 00:00:00+09:00,11.473625034843735
2023-07-19 00:00:00+09:00,43.98222290610374
2023-07-20 00:00:00+09:00,-50.67517340699624
2023-07-21 00:00:00+09:00,-1.9122707108176655
2023-07-24 00:00:00+09:00,18.16657038656922
2023-07-25 00:00:00+09:00,-36.333144316283324
2023-07-26 00:00:00+09:00,-9.561352693581739
2023-07-27 00:00:00+09:00,56.41198324705374
2023-07-28 00:00:00+09:00,4.7806766579019495
2023-07-31 00:00:00+09:00,10.517489053750069
2023-08-01 00:00:00+09:00,-19.122707331730453
2023-08-02 00:00:00+09:00,-86.0521814682902
2023-08-03 00:00:00+09:00,-59.280395425610095
2023-08-04 00:00:00+09:00,90.83285821652908
2023-08-07 00:00:00+09:00,51.631308154845556
2023-08-08 00:00:00+09:00,8.605218184621663
2023-08-09 00:00:00+09:00,13.385894617268605
2023-08-10 00:00:00+09:00,19.122706695782654
2023-08-14 00:00:00+09:00,-28.684061421976367
2023-08-15 00:00:00+09:00,2.8684060022437734
2023-08-16 00:00:00+09:00,18.16657033264846
2023-08-17 00:00:00+09:00,37.28927846459828
2023-08-18 00:00:00+09:00,8.60521855630168
2023-08-21 00:00:00+09:00,-53.54358158154628
2023-08-22 00:00:00+09:00,19.122706752142676
2023-08-23 00:00:00+09:00,46.85063059453432
2023-08-24 00:00:00+09:00,10.517488547669473
2023-08-25 00:00:00+09:00,-17.21043755226583
2023-08-28 00:00:00+09:00,32.50860136706615
2023-08-29 00:00:00+09:00,8.605218252334453
2023-08-30 00:00:00+09:00,-25.815653989799102
2023-08-31 00:00:00+09:00,43.982225473059316
2023-09-01 00:00:00+09:00,50.675169289787846
2023-09-04 00:00:00+09:00,23.903383856961227
2023-09-05 00:00:00+09:00,-17.210436804819892
2023-09-06 00:00:00+09:00,5.736812312874463
2023-09-07 00:00:00+09:00,20.078842771994005
2023-09-08 00:00:00+09:00,0.9561353927538221
2023-09-11 00:00:00+09:00,13.3858952841656
2023-09-12 00:00:00+09:00,-4.780676294508794
2023-09-13 00:00:00+09:00,46.85063419216385
2023-09-14 00:00:00+09:00,-4.780676548607971
2023-09-15 00:00:00+09:00,-35.37700879156455
2023-09-19 00:00:00+09:00,68.84174784257311
2023-09-20 00:00:00+09:00,-32.50860192387108
2023-09-21 00:00:00+09:00,43.98222423416519
2023-09-22 00:00:00+09:00,21.034977780324425
2023-09-25 00:00:00+09:00,-25.815653219288833
