Date,Hitachi.Price.Change
2023-05-01 00:00:00+09:00,35.85299939555921
2023-05-02 00:00:00+09:00,-12.734680688681692
2023-05-08 00:00:00+09:00,-14.302001815386575
2023-05-09 00:00:00+09:00,3.5265030509342523
2023-05-10 00:00:00+09:00,-16.065313152272893
2023-05-11 00:00:00+09:00,3.5266225223026595
2023-05-12 00:00:00+09:00,-5.681674390522858
2023-05-15 00:00:00+09:00,17.632634831790938
2023-05-16 00:00:00+09:00,20.963267407219973
2023-05-17 00:00:00+09:00,5.681674418823377
2023-05-18 00:00:00+09:00,22.72645944578153
2023-05-19 00:00:00+09:00,0.9795907578313745
2023-05-22 00:00:00+09:00,11.167359522755078
2023-05-23 00:00:00+09:00,-12.538809710704982
2023-05-24 00:00:00+09:00,8.228467160399987
2023-05-25 00:00:00+09:00,17.044903125346536
2023-05-26 00:00:00+09:00,19.787686048862497
2023-05-29 00:00:00+09:00,-28.60400359922619
2023-05-30 00:00:00+09:00,6.661265268084435
2023-05-31 00:00:00+09:00,-17.240893243844766
2023-06-01 00:00:00+09:00,1.3714510030815745
2023-06-02 00:00:00+09:00,38.59590342119941
2023-06-05 00:00:00+09:00,20.76727700097831
2023-06-06 00:00:00+09:00,23.706048727796315
2023-06-07 00:00:00+09:00,-34.28567798517224
2023-06-08 00:00:00+09:00,-15.6734524797198
2023-06-09 00:00:00+09:00,8.03259699098544
2023-06-12 00:00:00+09:00,-4.897954127484809
2023-06-13 00:00:00+09:00,7.444866480451537
2023-06-14 00:00:00+09:00,8.816317401958713
2023-06-15 00:00:00+09:00,0.0
2023-06-16 00:00:00+09:00,1.9591815813396352
2023-06-19 00:00:00+09:00,-17.43676443205959
2023-06-20 00:00:00+09:00,2.351041999908375
2023-06-21 00:00:00+09:00,18.22048446034728
2023-06-22 00:00:00+09:00,19.983676527467196
2023-06-23 00:00:00+09:00,-56.816267903645894
2023-06-26 00:00:00+09:00,16.065312881650016
2023-06-27 00:00:00+09:00,0.19587032932963666
2023-06-28 00:00:00+09:00,12.53881024899124
2023-06-29 00:00:00+09:00,6.269405295126489
2023-06-30 00:00:00+09:00,-0.7837204877362183
2023-07-03 00:00:00+09:00,23.901920270577648
2023-07-04 00:00:00+09:00,1.5673214742148502
2023-07-05 00:00:00+09:00,18.416355377088394
2023-07-06 00:00:00+09:00,-2.9387724253467695
2023-07-07 00:00:00+09:00,-7.053006014911716
2023-07-10 00:00:00+09:00,3.3306327839200094
2023-07-11 00:00:00+09:00,-20.37553772021147
2023-07-12 00:00:00+09:00,-17.828502987720867
2023-07-13 00:00:00+09:00,14.497990704139283
2023-07-14 00:00:00+09:00,-17.63263533234067
2023-07-18 00:00:00+09:00,1.763311332239482
2023-07-19 00:00:00+09:00,28.60400332944255
2023-07-20 00:00:00+09:00,-26.840810703159605
2023-07-21 00:00:00+09:00,-6.073534620012424
2023-07-24 00:00:00+09:00,-4.506093695899153
2023-07-25 00:00:00+09:00,2.74278247531106
2023-07-26 00:00:00+09:00,-24.293899901674195
2023-07-27 00:00:00+09:00,6.269404722377658
2023-07-28 00:00:00+09:00,-3.918363131009528
2023-07-31 00:00:00+09:00,72.29372710561711
2023-08-01 00:00:00+09:00,49.95913127032941
2023-08-02 00:00:00+09:00,-21.55099750615318
2023-08-03 00:00:00+09:00,-30.95516237348943
2023-08-04 00:00:00+09:00,25.86121949241533
2023-08-07 00:00:00+09:00,32.52236810202385
2023-08-08 00:00:00+09:00,-18.612224530887033
2023-08-09 00:00:00+09:00,9.991777863531297
2023-08-10 00:00:00+09:00,25.6653511162408
2023-08-14 00:00:00+09:00,-7.248996048220533
2023-08-15 00:00:00+09:00,2.9387722729361485
2023-08-16 00:00:00+09:00,-6.0734148146295865
2023-08-17 00:00:00+09:00,4.8979542580459565
2023-08-18 00:00:00+09:00,7.248995689121102
2023-08-21 00:00:00+09:00,0.0
2023-08-22 00:00:00+09:00,13.126540508672406
2023-08-23 00:00:00+09:00,13.322411317091337
2023-08-24 00:00:00+09:00,9.012188152223644
2023-08-25 00:00:00+09:00,3.9183632535923607
2023-08-28 00:00:00+09:00,26.05709274951323
2023-08-29 00:00:00+09:00,-8.424576890158733
2023-08-30 00:00:00+09:00,2.547031748333211
2023-08-31 00:00:00+09:00,29.97557449069086
2023-09-01 00:00:00+09:00,31.34690526105919
2023-09-04 00:00:00+09:00,10.971369170813205
2023-09-05 00:00:00+09:00,0.9795908037854133
2023-09-06 00:00:00+09:00,12.73468017578125
