Date,Sony.Price.Change
2023-05-02 00:00:00+09:00,-12.692564875254448
2023-05-08 00:00:00+09:00,-10.739863071619311
2023-05-09 00:00:00+09:00,43.9358000006182
2023-05-10 00:00:00+09:00,-26.361480225389187
2023-05-11 00:00:00+09:00,11.71621350433088
2023-05-12 00:00:00+09:00,18.55067131030546
2023-05-15 00:00:00+09:00,9.76351164290054
2023-05-16 00:00:00+09:00,3.905404458365865
2023-05-17 00:00:00+09:00,13.668916913047724
2023-05-18 00:00:00+09:00,89.82430950198159
2023-05-19 00:00:00+09:00,-40.03040062775926
2023-05-22 00:00:00+09:00,37.101345087481604
2023-05-23 00:00:00+09:00,-45.8885054779912
2023-05-24 00:00:00+09:00,5.858106246445004
2023-05-25 00:00:00+09:00,41.006746523525635
2023-05-26 00:00:00+09:00,-10.739863642939781
2023-05-29 00:00:00+09:00,-57.60472547743029
2023-05-30 00:00:00+09:00,23.432428163609075
2023-05-31 00:00:00+09:00,4.881755515797067
2023-06-01 00:00:00+09:00,21.479724858430927
2023-06-02 00:00:00+09:00,-0.9763511516948711
2023-06-05 00:00:00+09:00,27.337833905460684
2023-06-06 00:00:00+09:00,43.93580289273632
2023-06-07 00:00:00+09:00,-77.13173759934307
2023-06-08 00:00:00+09:00,-44.912155356642415
2023-06-09 00:00:00+09:00,13.668916012051795
2023-06-12 00:00:00+09:00,-2.9290534948277127
2023-06-13 00:00:00+09:00,3.905404628008
2023-06-14 00:00:00+09:00,10.739862641109085
2023-06-15 00:00:00+09:00,-9.763511739751266
2023-06-16 00:00:00+09:00,-16.597969917050705
2023-06-19 00:00:00+09:00,-37.10134300561231
2023-06-20 00:00:00+09:00,41.00674475137657
2023-06-21 00:00:00+09:00,-1.9527023304099203
2023-06-22 00:00:00+09:00,-7.810809739191427
2023-06-23 00:00:00+09:00,-74.2026925116229
2023-06-26 00:00:00+09:00,-21.479725427311678
2023-06-27 00:00:00+09:00,-12.692565394674148
2023-06-28 00:00:00+09:00,50.7702573642905
2023-06-29 00:00:00+09:00,-41.98310125942908
2023-06-30 00:00:00+09:00,-24.40877812183635
2023-07-03 00:00:00+09:00,5.858106860699536
2023-07-04 00:00:00+09:00,-6.834458409316994
2023-07-05 00:00:00+09:00,31.243238166791798
2023-07-06 00:00:00+09:00,6.834458633718896
2023-07-07 00:00:00+09:00,-2.9290533538783166
2023-07-10 00:00:00+09:00,-16.597970131497277
2023-07-11 00:00:00+09:00,-24.408777601855036
2023-07-12 00:00:00+09:00,-9.763512056036689
2023-07-13 00:00:00+09:00,44.912155163095576
2023-07-14 00:00:00+09:00,-12.692565301452305
2023-07-18 00:00:00+09:00,41.00674993341636
2023-07-19 00:00:00+09:00,-12.692564881913768
2023-07-20 00:00:00+09:00,-34.17228952557343
2023-07-21 00:00:00+09:00,18.550673094679496
2023-07-24 00:00:00+09:00,-1.9527022400934584
2023-07-25 00:00:00+09:00,-59.55742371231827
2023-07-26 00:00:00+09:00,9.76351103159459
2023-07-27 00:00:00+09:00,27.337835180497677
2023-07-28 00:00:00+09:00,3.9054048690327363
2023-07-31 00:00:00+09:00,12.692565344976174
2023-08-01 00:00:00+09:00,18.55067167649986
2023-08-02 00:00:00+09:00,-6.834458360142435
2023-08-03 00:00:00+09:00,-13.668916812125644
2023-08-04 00:00:00+09:00,6.834457922811907
2023-08-07 00:00:00+09:00,18.550671986909492
2023-08-08 00:00:00+09:00,4.881755968508969
2023-08-09 00:00:00+09:00,21.47972570514048
2023-08-10 00:00:00+09:00,35.14864307165226
2023-08-14 00:00:00+09:00,-46.86485979209465
2023-08-15 00:00:00+09:00,-12.692564619348559
2023-08-16 00:00:00+09:00,-37.10134519248277
2023-08-17 00:00:00+09:00,25.385130326411854
2023-08-18 00:00:00+09:00,11.716214107365886
2023-08-21 00:00:00+09:00,0.0
2023-08-22 00:00:00+09:00,-2.9290534223800933
2023-08-23 00:00:00+09:00,5.8581064817817605
2023-08-24 00:00:00+09:00,-3.9054047024551437
2023-08-25 00:00:00+09:00,11.71621431347512
2023-08-28 00:00:00+09:00,22.45607564290367
2023-08-29 00:00:00+09:00,-13.668916097345573
2023-08-30 00:00:00+09:00,0.9763511210794604
2023-08-31 00:00:00+09:00,2.929053377643868
2023-09-01 00:00:00+09:00,38.077692130004834
2023-09-04 00:00:00+09:00,-13.66891722120954
2023-09-05 00:00:00+09:00,-3.9054045065854552
2023-09-06 00:00:00+09:00,21.479725554385823
2023-09-07 00:00:00+09:00,-8.787160116816267
2023-09-08 00:00:00+09:00,-28.31418215356689
2023-09-11 00:00:00+09:00,0.0
2023-09-12 00:00:00+09:00,12.692565119649316
2023-09-13 00:00:00+09:00,-10.739862327836363
2023-09-14 00:00:00+09:00,30.266886634570255
2023-09-15 00:00:00+09:00,17.57432014483038
2023-09-19 00:00:00+09:00,-22.456076518114514
2023-09-20 00:00:00+09:00,-7.81080884176572
2023-09-21 00:00:00+09:00,-30.266885831758373
2023-09-22 00:00:00+09:00,0.0
2023-09-25 00:00:00+09:00,14.645266036432986
2023-09-26 00:00:00+09:00,-30.26688380657197
2023-09-27 00:00:00+09:00,48.81756131757584
2023-09-28 00:00:00+09:00,-36.241853791219455
2023-09-29 00:00:00+09:00,-18.610683166903073
2023-10-02 00:00:00+09:00,-35.26234525425025
