Open,High,Low,Close,Volume,Dividends,Stock Splits
144.9969940185547,145.06300354003906,144.9320068359375,145.0330047607422,0,0.0,0.0
145.031005859375,145.1490020751953,145.00999450683594,145.0590057373047,0,0.0,0.0
145.06300354003906,145.07200622558594,144.79200744628906,144.85299682617188,0,0.0,0.0
144.85000610351562,144.86599731445312,144.72999572753906,144.8280029296875,0,0.0,0.0
144.82899475097656,144.86500549316406,144.67599487304688,144.76800537109375,0,0.0,0.0
144.76600646972656,144.8509979248047,144.76300048828125,144.77699279785156,0,0.0,0.0
144.7779998779297,144.8820037841797,144.61000061035156,144.63499450683594,0,0.0,0.0
144.63699340820312,144.677001953125,144.5019989013672,144.53199768066406,0,0.0,0.0
144.52699279785156,144.58999633789062,144.39599609375,144.57400512695312,0,0.0,0.0
144.57699584960938,144.60299682617188,144.3300018310547,144.38400268554688,0,0.0,0.0
144.3800048828125,144.48500061035156,144.26199340820312,144.40699768066406,0,0.0,0.0
144.4080047607422,144.41400146484375,144.23399353027344,144.33299255371094,0,0.0,0.0
144.3350067138672,144.4980010986328,144.1999969482422,144.30299377441406,0,0.0,0.0
144.30299377441406,144.50599670410156,144.1479949951172,144.2480010986328,0,0.0,0.0
144.25,144.3679962158203,144.21400451660156,144.27699279785156,0,0.0,0.0
144.2779998779297,144.30099487304688,144.1790008544922,144.26199340820312,0,0.0,0.0
144.26300048828125,144.29100036621094,144.1320037841797,144.13800048828125,0,0.0,0.0
144.13699340820312,144.1959991455078,144.0970001220703,144.13600158691406,0,0.0,0.0
144.13099670410156,144.15699768066406,143.93899536132812,144.0229949951172,0,0.0,0.0
144.0240020751953,144.1649932861328,144.01199340820312,144.1490020751953,0,0.0,0.0
144.1439971923828,144.1510009765625,143.9459991455078,143.9530029296875,0,0.0,0.0
143.95199584960938,144.04299926757812,143.91200256347656,144.00999450683594,0,0.0,0.0
144.01300048828125,144.06700134277344,143.99099731445312,144.01400756835938,0,0.0,0.0
144.01300048828125,144.03399658203125,143.93800354003906,143.9739990234375,0,0.0,0.0
143.97000122070312,144.00900268554688,143.9409942626953,143.96099853515625,0,0.0,0.0
143.95700073242188,143.9770050048828,143.9149932861328,143.92599487304688,0,0.0,0.0
143.93499755859375,144.01199340820312,143.8820037841797,143.96099853515625,0,0.0,0.0
143.9459991455078,143.96400451660156,143.89700317382812,143.92999267578125,0,0.0,0.0
143.9199981689453,143.9429931640625,143.677001953125,143.72799682617188,0,0.0,0.0
143.73500061035156,143.86599731445312,143.68499755859375,143.85499572753906,0,0.0,0.0
143.86300659179688,143.8780059814453,143.7480010986328,143.7779998779297,0,0.0,0.0
143.78199768066406,143.98199462890625,143.71600341796875,143.96200561523438,0,0.0,0.0
143.9600067138672,144.16900634765625,143.90499877929688,144.08999633789062,0,0.0,0.0
144.0919952392578,144.24899291992188,144.07200622558594,144.1060028076172,0,0.0,0.0
144.10899353027344,144.29299926757812,144.08900451660156,144.24899291992188,0,0.0,0.0
144.24600219726562,144.3939971923828,144.08299255371094,144.35699462890625,0,0.0,0.0
144.35699462890625,144.39199829101562,144.2899932861328,144.33999633789062,0,0.0,0.0
144.34100341796875,144.4600067138672,144.2969970703125,144.43600463867188,0,0.0,0.0
144.43899536132812,144.49000549316406,144.3179931640625,144.38499450683594,0,0.0,0.0
144.38299560546875,144.4250030517578,144.343994140625,144.41000366210938,0,0.0,0.0
144.40899658203125,144.48199462890625,144.39599609375,144.44400024414062,0,0.0,0.0
144.4409942626953,144.5399932861328,144.33799743652344,144.34800720214844,0,0.0,0.0
144.35299682617188,144.53599548339844,144.28399658203125,144.48300170898438,0,0.0,0.0
144.47999572753906,144.52000427246094,144.36700439453125,144.39100646972656,0,0.0,0.0
144.39300537109375,144.58999633789062,144.36000061035156,144.55299377441406,0,0.0,0.0
144.552001953125,144.60299682617188,144.43699645996094,144.53399658203125,0,0.0,0.0
144.5279998779297,144.5709991455078,144.35400390625,144.36099243164062,0,0.0,0.0
144.35800170898438,144.56100463867188,144.32899475097656,144.56100463867188,0,0.0,0.0
144.5590057373047,144.5760040283203,144.41200256347656,144.44200134277344,0,0.0,0.0
144.44400024414062,144.4600067138672,144.31399536132812,144.34300231933594,0,0.0,0.0
144.34800720214844,144.3489990234375,144.05599975585938,144.1230010986328,0,0.0,0.0
144.12899780273438,144.27999877929688,144.1199951171875,144.2779998779297,0,0.0,0.0
144.2740020751953,144.48899841308594,144.24099731445312,144.46099853515625,0,0.0,0.0
144.45899963378906,144.46499633789062,144.35499572753906,144.40699768066406,0,0.0,0.0
144.41000366210938,144.48699951171875,144.35400390625,144.40699768066406,0,0.0,0.0
144.4040069580078,144.41400146484375,144.26499938964844,144.322998046875,0,0.0,0.0
144.3209991455078,144.6820068359375,144.30799865722656,144.66099548339844,0,0.0,0.0
144.66600036621094,144.7779998779297,144.656005859375,144.70899963378906,0,0.0,0.0
144.70599365234375,144.94400024414062,144.69700622558594,144.88900756835938,0,0.0,0.0
144.88999938964844,145.03900146484375,144.8179931640625,144.8470001220703,0,0.0,0.0
144.84300231933594,144.84300231933594,144.54200744628906,144.68299865722656,0,0.0,0.0
144.6840057373047,144.6840057373047,144.43800354003906,144.48899841308594,0,0.0,0.0
144.48500061035156,144.62600708007812,144.35000610351562,144.38800048828125,0,0.0,0.0
144.38099670410156,144.47500610351562,144.34300231933594,144.47300720214844,0,0.0,0.0
144.468994140625,144.63299560546875,144.46299743652344,144.60699462890625,0,0.0,0.0
144.60499572753906,144.75799560546875,144.58999633789062,144.74000549316406,0,0.0,0.0
144.73500061035156,144.8090057373047,144.66600036621094,144.697998046875,0,0.0,0.0
144.7010040283203,144.79299926757812,144.5659942626953,144.6300048828125,0,0.0,0.0
144.6300048828125,144.64999389648438,144.50599670410156,144.64199829101562,0,0.0,0.0
144.64100646972656,144.72799682617188,144.61300659179688,144.6529998779297,0,0.0,0.0
144.64700317382812,144.72799682617188,144.64700317382812,144.69400024414062,0,0.0,0.0
144.69500732421875,144.75799560546875,144.68299865722656,144.697998046875,0,0.0,0.0
144.6999969482422,144.77000427246094,144.41000366210938,144.5570068359375,0,0.0,0.0
144.55799865722656,144.68099975585938,144.54200744628906,144.57200622558594,0,0.0,0.0
144.572998046875,144.6199951171875,144.41600036621094,144.47900390625,0,0.0,0.0
144.46299743652344,144.56199645996094,144.4029998779297,144.43299865722656,0,0.0,0.0
144.43299865722656,144.48300170898438,144.27699279785156,144.31199645996094,0,0.0,0.0
144.3090057373047,144.4199981689453,144.27499389648438,144.32200622558594,0,0.0,0.0
144.29299926757812,144.35499572753906,144.21499633789062,144.3179931640625,0,0.0,0.0
144.3209991455078,144.46800231933594,144.24400329589844,144.43499755859375,0,0.0,0.0
144.43499755859375,144.52999877929688,144.26199340820312,144.44900512695312,0,0.0,0.0
144.4499969482422,144.59800720214844,144.37899780273438,144.42599487304688,0,0.0,0.0
144.42799377441406,144.4929962158203,144.33999633789062,144.47300720214844,0,0.0,0.0
144.4739990234375,144.66200256347656,144.4709930419922,144.63099670410156,0,0.0,0.0
144.62899780273438,144.69500732421875,144.48399353027344,144.52200317382812,0,0.0,0.0
144.5229949951172,144.58700561523438,144.46200561523438,144.58700561523438,0,0.0,0.0
144.58099365234375,144.60800170898438,144.4759979248047,144.4969940185547,0,0.0,0.0
144.49899291992188,144.61500549316406,144.4949951171875,144.52499389648438,0,0.0,0.0
144.5229949951172,144.57200622558594,144.45599365234375,144.5570068359375,0,0.0,0.0
144.5590057373047,144.71600341796875,144.5500030517578,144.67100524902344,0,0.0,0.0
144.66799926757812,144.86199951171875,144.6649932861328,144.76600646972656,0,0.0,0.0
144.76199340820312,144.78500366210938,144.55299377441406,144.61599731445312,0,0.0,0.0
144.61599731445312,144.6510009765625,144.45399475097656,144.56700134277344,0,0.0,0.0
144.5679931640625,144.67300415039062,144.5,144.57899475097656,0,0.0,0.0
144.58200073242188,144.74899291992188,144.5500030517578,144.67300415039062,0,0.0,0.0
144.677001953125,144.843994140625,144.677001953125,144.72799682617188,0,0.0,0.0
144.7259979248047,144.72999572753906,144.4980010986328,144.54299926757812,0,0.0,0.0
144.5469970703125,144.74200439453125,144.46200561523438,144.68899536132812,0,0.0,0.0
144.6909942626953,144.73699951171875,144.4980010986328,144.63999938964844,0,0.0,0.0
144.64199829101562,144.64500427246094,144.44000244140625,144.5189971923828,0,0.0,0.0
144.51800537109375,144.55999755859375,144.45599365234375,144.5019989013672,0,0.0,0.0
144.50599670410156,144.58599853515625,144.46800231933594,144.48699951171875,0,0.0,0.0
144.48199462890625,144.60000610351562,144.45799255371094,144.53399658203125,0,0.0,0.0
144.53500366210938,144.6999969482422,144.4969940185547,144.58700561523438,0,0.0,0.0
144.59100341796875,144.75399780273438,144.53399658203125,144.7050018310547,0,0.0,0.0
144.697998046875,145.42300415039062,144.51600646972656,145.39999389648438,0,0.0,0.0
145.39999389648438,145.49600219726562,145.29200744628906,145.39500427246094,0,0.0,0.0
145.39500427246094,145.4929962158203,145.25799560546875,145.36300659179688,0,0.0,0.0
145.37100219726562,145.3780059814453,145.1820068359375,145.31900024414062,0,0.0,0.0
145.3209991455078,145.55299377441406,145.30799865722656,145.3419952392578,0,0.0,0.0
145.3470001220703,145.39100646972656,145.18699645996094,145.27200317382812,0,0.0,0.0
145.27499389648438,145.28500366210938,144.97000122070312,144.98300170898438,0,0.0,0.0
144.98300170898438,145.0449981689453,144.8979949951172,144.9029998779297,0,0.0,0.0
144.9040069580078,145.0019989013672,144.9029998779297,144.9969940185547,0,0.0,0.0
145.0,145.02200317382812,144.82200622558594,144.86399841308594,0,0.0,0.0
144.85800170898438,144.91799926757812,144.80999755859375,144.85299682617188,0,0.0,0.0
144.85400390625,144.89599609375,144.78799438476562,144.80799865722656,0,0.0,0.0
144.8090057373047,144.83299255371094,144.72300720214844,144.7740020751953,0,0.0,0.0
144.7779998779297,144.87399291992188,144.75100708007812,144.8419952392578,0,0.0,0.0
144.8419952392578,144.93499755859375,144.83299255371094,144.91200256347656,0,0.0,0.0
144.91299438476562,144.99400329589844,144.89500427246094,144.95700073242188,0,0.0,0.0
144.95700073242188,145.01199340820312,144.9340057373047,144.97500610351562,0,0.0,0.0
144.9739990234375,145.0030059814453,144.88900756835938,144.99099731445312,0,0.0,0.0
144.98899841308594,145.0240020751953,144.92300415039062,144.9550018310547,0,0.0,0.0
144.96099853515625,145.01300048828125,144.8350067138672,144.9510040283203,0,0.0,0.0
144.9459991455078,144.97300720214844,144.89500427246094,144.8990020751953,0,0.0,0.0
144.8939971923828,145.0189971923828,144.8470001220703,145.01300048828125,0,0.0,0.0
145.01199340820312,145.07200622558594,144.83299255371094,144.88600158691406,0,0.0,0.0
144.88499450683594,144.91200256347656,144.7429962158203,144.85699462890625,0,0.0,0.0
144.85400390625,144.9429931640625,144.64700317382812,144.7239990234375,0,0.0,0.0
144.72000122070312,144.87600708007812,144.69400024414062,144.8090057373047,0,0.0,0.0
144.81100463867188,144.86900329589844,144.72999572753906,144.76199340820312,0,0.0,0.0
144.76199340820312,144.843994140625,144.697998046875,144.79600524902344,0,0.0,0.0
144.79299926757812,144.8090057373047,144.74600219726562,144.77000427246094,0,0.0,0.0
144.77000427246094,144.80299377441406,144.74600219726562,144.75799560546875,0,0.0,0.0
144.75900268554688,144.8090057373047,144.7469940185547,144.78900146484375,0,0.0,0.0
144.79100036621094,144.87399291992188,144.76800537109375,144.7899932861328,0,0.0,0.0
144.78799438476562,144.88499450683594,144.7740020751953,144.8419952392578,0,0.0,0.0
144.84500122070312,144.86000061035156,144.78399658203125,144.81500244140625,0,0.0,0.0
144.8159942626953,144.94400024414062,144.8000030517578,144.8560028076172,0,0.0,0.0
144.8560028076172,145.04100036621094,144.85499572753906,145.03500366210938,0,0.0,0.0
145.02999877929688,145.0919952392578,144.91900634765625,144.9499969482422,0,0.0,0.0
144.9550018310547,145.00799560546875,144.81700134277344,144.82200622558594,0,0.0,0.0
144.82200622558594,144.95599365234375,144.81199645996094,144.92799377441406,0,0.0,0.0
144.92999267578125,144.97000122070312,144.84500122070312,144.96200561523438,0,0.0,0.0
144.9669952392578,145.13600158691406,144.92799377441406,145.11399841308594,0,0.0,0.0
145.11399841308594,145.14999389648438,145.01400756835938,145.08700561523438,0,0.0,0.0
145.08900451660156,145.14100646972656,145.0659942626953,145.1280059814453,0,0.0,0.0
145.12899780273438,145.25399780273438,145.10400390625,145.18099975585938,0,0.0,0.0
145.17799377441406,145.29400634765625,145.14100646972656,145.29200744628906,0,0.0,0.0
145.28500366210938,145.32200622558594,145.22300720214844,145.2790069580078,0,0.0,0.0
145.2790069580078,145.45599365234375,145.22999572753906,145.4239959716797,0,0.0,0.0
145.42300415039062,145.4409942626953,145.31700134277344,145.33799743652344,0,0.0,0.0
145.3300018310547,145.74600219726562,145.2429962158203,145.63400268554688,0,0.0,0.0
145.63400268554688,145.66099548339844,145.4199981689453,145.53199768066406,0,0.0,0.0
145.5590057373047,145.69000244140625,145.45399475097656,145.5919952392578,0,0.0,0.0
145.58399963378906,145.61300659179688,145.3090057373047,145.58999633789062,0,0.0,0.0
145.59300231933594,145.72000122070312,145.4149932861328,145.59100341796875,0,0.0,0.0
145.58999633789062,145.78799438476562,145.55599975585938,145.76699829101562,0,0.0,0.0
145.76400756835938,145.9709930419922,145.76199340820312,145.9530029296875,0,0.0,0.0
145.95399475097656,146.11399841308594,145.90499877929688,146.0709991455078,0,0.0,0.0
146.0709991455078,146.2469940185547,146.05299377441406,146.22500610351562,0,0.0,0.0
146.2209930419922,146.2429962158203,146.06900024414062,146.197998046875,0,0.0,0.0
146.19400024414062,146.19900512695312,146.10800170898438,146.1510009765625,0,0.0,0.0
146.1510009765625,146.177001953125,146.04400634765625,146.10699462890625,0,0.0,0.0
146.10299682617188,146.14999389648438,146.0760040283203,146.08799743652344,0,0.0,0.0
146.08900451660156,146.15899658203125,146.06500244140625,146.08999633789062,0,0.0,0.0
146.0919952392578,146.2449951171875,146.0760040283203,146.1840057373047,0,0.0,0.0
146.18499755859375,146.20599365234375,146.08299255371094,146.1320037841797,0,0.0,0.0
146.13499450683594,146.21200561523438,146.10800170898438,146.17599487304688,0,0.0,0.0
146.4429931640625,146.5970001220703,146.3699951171875,146.43600463867188,0,0.0,0.0
146.43899536132812,146.51400756835938,146.35400390625,146.3990020751953,0,0.0,0.0
146.3990020751953,146.54400634765625,146.2779998779297,146.28199768066406,0,0.0,0.0
146.28500366210938,146.32400512695312,146.15199279785156,146.18800354003906,0,0.0,0.0
146.18499755859375,146.2790069580078,146.05799865722656,146.08099365234375,0,0.0,0.0
146.08099365234375,146.2429962158203,146.052001953125,146.21299743652344,0,0.0,0.0
146.21499633789062,146.25599670410156,146.11099243164062,146.20700073242188,0,0.0,0.0
146.20399475097656,146.218994140625,145.8979949951172,145.96600341796875,0,0.0,0.0
145.9669952392578,146.01100158691406,145.82400512695312,145.83099365234375,0,0.0,0.0
145.8280029296875,145.98899841308594,145.82699584960938,145.9459991455078,0,0.0,0.0
145.947998046875,145.94900512695312,145.76800537109375,145.8719940185547,0,0.0,0.0
145.86599731445312,145.947998046875,145.84500122070312,145.9290008544922,0,0.0,0.0
145.93299865722656,146.1719970703125,145.9239959716797,146.1230010986328,0,0.0,0.0
146.12399291992188,146.21400451660156,146.0749969482422,146.10800170898438,0,0.0,0.0
146.1060028076172,146.29299926757812,146.06100463867188,146.2740020751953,0,0.0,0.0
146.27099609375,146.2760009765625,146.07000732421875,146.15699768066406,0,0.0,0.0
146.15699768066406,146.30599975585938,146.1199951171875,146.25,0,0.0,0.0
146.2570037841797,146.4759979248047,146.1909942626953,146.4720001220703,0,0.0,0.0
146.468994140625,146.802001953125,146.42799377441406,146.78399658203125,0,0.0,0.0
146.78599548339844,146.843994140625,146.68099975585938,146.697998046875,0,0.0,0.0
146.7030029296875,146.74600219726562,146.63800048828125,146.72000122070312,0,0.0,0.0
146.72000122070312,146.7449951171875,146.593994140625,146.6739959716797,0,0.0,0.0
146.677001953125,146.7449951171875,146.6199951171875,146.72799682617188,0,0.0,0.0
146.72900390625,146.8070068359375,146.7030029296875,146.80299377441406,0,0.0,0.0
146.80099487304688,146.82899475097656,146.74400329589844,146.8090057373047,0,0.0,0.0
146.80799865722656,146.99099731445312,146.79800415039062,146.98599243164062,0,0.0,0.0
146.98399353027344,146.99000549316406,146.9080047607422,146.96600341796875,0,0.0,0.0
146.96400451660156,146.99000549316406,146.91799926757812,146.97999572753906,0,0.0,0.0
146.9810028076172,147.1750030517578,146.93800354003906,147.12100219726562,0,0.0,0.0
147.1179962158203,147.13699340820312,146.83299255371094,146.96299743652344,0,0.0,0.0
146.9600067138672,146.98199462890625,146.927001953125,146.93899536132812,0,0.0,0.0
146.93699645996094,147.01699829101562,146.91299438476562,146.96200561523438,0,0.0,0.0
146.96099853515625,147.0679931640625,146.93600463867188,147.01100158691406,0,0.0,0.0
147.01100158691406,147.02699279785156,146.90199279785156,146.9499969482422,0,0.0,0.0
146.9499969482422,146.98599243164062,146.91400146484375,146.92100524902344,0,0.0,0.0
146.9199981689453,146.93299865722656,146.802001953125,146.81700134277344,0,0.0,0.0
146.81399536132812,146.86300659179688,146.81199645996094,146.8350067138672,0,0.0,0.0
146.83599853515625,146.8939971923828,146.8209991455078,146.88800048828125,0,0.0,0.0
146.88800048828125,146.89199829101562,146.8489990234375,146.87399291992188,0,0.0,0.0
146.875,146.9080047607422,146.86599731445312,146.9010009765625,0,0.0,0.0
146.89700317382812,146.8979949951172,146.85400390625,146.88099670410156,0,0.0,0.0
146.8800048828125,146.89999389648438,146.8520050048828,146.88499450683594,0,0.0,0.0
146.8979949951172,146.91400146484375,146.84100341796875,146.88900756835938,0,0.0,0.0
146.89100646972656,146.927001953125,146.84800720214844,146.89300537109375,0,0.0,0.0
146.88900756835938,146.8990020751953,146.80499267578125,146.86500549316406,0,0.0,0.0
146.8730010986328,146.90899658203125,146.822998046875,146.8820037841797,0,0.0,0.0
146.8820037841797,146.91200256347656,146.8280029296875,146.8679962158203,0,0.0,0.0
146.8719940185547,146.9600067138672,146.86199951171875,146.9600067138672,0,0.0,0.0
146.94700622558594,146.96299743652344,146.86900329589844,146.8719940185547,0,0.0,0.0
146.8730010986328,146.88499450683594,146.70799255371094,146.7480010986328,0,0.0,0.0
146.7449951171875,146.92300415039062,146.66200256347656,146.8939971923828,0,0.0,0.0
146.88999938964844,147.2100067138672,146.8719940185547,147.12100219726562,0,0.0,0.0
147.12399291992188,147.1439971923828,146.94000244140625,146.98599243164062,0,0.0,0.0
146.98199462890625,147.03199768066406,146.58399963378906,146.61199951171875,0,0.0,0.0
146.61500549316406,146.7480010986328,146.56100463867188,146.718994140625,0,0.0,0.0
146.72000122070312,146.76300048828125,146.6179962158203,146.63900756835938,0,0.0,0.0
146.63800048828125,146.73300170898438,146.51800537109375,146.5850067138672,0,0.0,0.0
146.5800018310547,146.68299865722656,146.44200134277344,146.5399932861328,0,0.0,0.0
146.54100036621094,146.572998046875,146.38900756835938,146.43099975585938,0,0.0,0.0
146.42799377441406,146.55599975585938,146.42300415039062,146.531005859375,0,0.0,0.0
146.52999877929688,146.593994140625,146.1320037841797,146.28399658203125,0,0.0,0.0
146.28500366210938,146.36399841308594,146.17999267578125,146.30499267578125,0,0.0,0.0
146.3090057373047,146.4080047607422,146.16600036621094,146.16799926757812,0,0.0,0.0
146.16700744628906,146.24000549316406,145.98800659179688,146.01600646972656,0,0.0,0.0
146.01600646972656,146.22799682617188,145.9290008544922,146.22000122070312,0,0.0,0.0
146.2169952392578,146.2429962158203,145.88400268554688,145.94700622558594,0,0.0,0.0
145.94500732421875,146.01600646972656,145.6479949951172,145.72900390625,0,0.0,0.0
145.7259979248047,145.875,145.6020050048828,145.81300354003906,0,0.0,0.0
145.81500244140625,145.93099975585938,145.78900146484375,145.82899475097656,0,0.0,0.0
145.83299255371094,145.98399353027344,145.79800415039062,145.94400024414062,0,0.0,0.0
145.9499969482422,145.99400329589844,145.85800170898438,145.947998046875,0,0.0,0.0
145.95799255371094,146.06500244140625,145.94900512695312,146.02999877929688,0,0.0,0.0
146.03199768066406,146.04600524902344,145.89100646972656,146.02999877929688,0,0.0,0.0
146.031005859375,146.23800659179688,146.02699279785156,146.1699981689453,0,0.0,0.0
146.1739959716797,146.28900146484375,146.02699279785156,146.18899536132812,0,0.0,0.0
146.1929931640625,146.21400451660156,145.86900329589844,145.8780059814453,0,0.0,0.0
145.88099670410156,145.92300415039062,145.5469970703125,145.6580047607422,0,0.0,0.0
145.6540069580078,145.7570037841797,145.27699279785156,145.4409942626953,0,0.0,0.0
145.42100524902344,145.67599487304688,145.09800720214844,145.4969940185547,0,0.0,0.0
145.4949951171875,145.6179962158203,145.30599975585938,145.56500244140625,0,0.0,0.0
145.56399536132812,145.8459930419922,145.56399536132812,145.79600524902344,0,0.0,0.0
145.7969970703125,145.91799926757812,145.74000549316406,145.82000732421875,0,0.0,0.0
145.8209991455078,145.9219970703125,145.70799255371094,145.76499938964844,0,0.0,0.0
145.75999450683594,145.86199951171875,145.73899841308594,145.76199340820312,0,0.0,0.0
145.76400756835938,145.83099365234375,145.7310028076172,145.80299377441406,0,0.0,0.0
145.802001953125,145.9040069580078,145.8000030517578,145.89599609375,0,0.0,0.0
145.8939971923828,145.906005859375,145.76499938964844,145.80499267578125,0,0.0,0.0
145.80499267578125,145.9080047607422,145.78900146484375,145.79600524902344,0,0.0,0.0
145.80299377441406,145.83399963378906,145.656005859375,145.66700744628906,0,0.0,0.0
145.6790008544922,145.70799255371094,145.56100463867188,145.6280059814453,0,0.0,0.0
145.63400268554688,145.71200561523438,145.61900329589844,145.6269989013672,0,0.0,0.0
145.6269989013672,145.64100646972656,145.43499755859375,145.45399475097656,0,0.0,0.0
145.45700073242188,145.5240020751953,145.37899780273438,145.39999389648438,0,0.0,0.0
145.4029998779297,145.47500610351562,145.38400268554688,145.4010009765625,0,0.0,0.0
145.39999389648438,145.55599975585938,145.35699462890625,145.3679962158203,0,0.0,0.0
145.37100219726562,145.41799926757812,145.26499938964844,145.32699584960938,0,0.0,0.0
145.32899475097656,145.39500427246094,145.093994140625,145.1739959716797,0,0.0,0.0
145.1750030517578,145.3719940185547,145.0850067138672,145.36300659179688,0,0.0,0.0
